team #,match #,alliance color,starting level,preload,no show,moved forward,auto piece placed,double auto,ship cargo,level 1 cargo,level 2 cargo,level 3 cargo,ship hatches,level 1 hatches,level 2 hatches,level 3 hatches,hatches dropped,cargo dropped,hab attempt level,hab success,hab level reached,climb time,dead,defense
384,45,1,2,2,0,1,0,0,3,0,0,0,0,0,0,0,0,2,3,2,3,6,0,0
1262,45,0,1,1,0,1,1,0,0,2,2,1,0,2,2,2,0,1,0,0,0,0,0,0
6802,46,0,1,1,0,1,1,0,1,0,0,0,0,2,0,0,1,0,3,2,3,16,0,0
2890,46,1,1,1,0,1,0,0,4,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0
619,46,0,2,1,0,1,0,1,1,0,0,0,3,0,0,0,1,1,1,1,0,0,0,0
4466,46,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1
1598,46,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2,0
540,46,0,2,2,0,1,1,0,2,2,0,0,0,0,0,0,0,2,2,2,2,10,0,0
539,47,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
346,47,0,2,1,0,1,1,0,1,1,0,0,1,3,0,0,0,1,3,2,3,5,0,0
1262,47,0,1,1,0,1,1,0,0,0,2,0,0,2,2,1,0,2,1,1,0,0,0,0
3136,47,0,2,2,0,1,0,0,4,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0
1915,47,1,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,2,1,0,2,0
977,47,1,2,1,0,1,1,0,0,0,0,0,0,2,2,1,0,1,2,2,2,7,0,0
1598,48,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1
4505,48,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,1
3748,48,0,2,1,0,1,0,0,2,0,0,0,1,1,0,0,0,1,2,2,2,7,0,0
2068,48,0,2,2,0,1,1,0,5,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0
1522,48,1,1,1,0,1,0,0,0,0,0,0,0,2,1,0,1,0,2,2,2,5,1,0
401,48,1,2,1,0,1,0,0,0,0,0,0,0,2,0,0,1,1,3,2,3,9,0,0
6802,49,1,1,1,0,1,1,0,1,0,0,0,1,2,0,0,0,2,3,2,3,8,0,0
7886,49,1,2,2,0,1,1,0,4,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
449,49,0,1,1,0,1,1,0,3,1,0,0,1,2,0,0,0,1,3,2,3,7,0,0
5279,49,1,2,2,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,2,1,0,0,1
6194,49,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,2,2,2,2,7,0,0
3939,49,0,1,1,1,1,1,0,0,0,0,0,3,0,0,0,0,0,2,1,1,0,0,0
384,50,0,2,2,0,1,1,0,3,0,0,0,1,0,0,0,0,3,3,2,3,5,0,0
5954,50,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,1
3455,50,1,2,0,0,1,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
3274,50,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,2,1,0,0,0
3072,50,0,2,2,0,1,0,0,4,0,0,0,0,0,0,0,0,1,2,2,2,7,0,0
6312,50,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
5950,51,0,1,2,0,1,0,0,3,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0
5804,51,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,0,0,0
1086,51,0,2,2,0,1,0,0,3,0,0,0,0,1,0,0,2,0,2,2,2,3,0,0
3258,51,1,2,2,0,1,0,0,4,0,0,0,0,0,0,0,0,2,2,2,2,17,0,0
5724,51,0,2,1,0,1,0,0,0,2,0,0,0,2,0,0,1,0,2,2,2,6,0,0
1413,51,1,2,2,0,1,0,0,4,2,0,0,0,2,0,0,0,1,1,2,1,0,0,0
3748,52,1,2,2,0,1,0,0,4,0,0,0,1,0,0,0,0,0,2,2,2,8,0,0
977,52,0,1,1,0,1,0,0,0,2,0,0,0,2,0,0,1,0,2,2,2,5,0,0
6802,52,1,1,1,0,1,1,0,1,2,0,0,1,2,0,0,0,0,2,2,2,11,0,0
401,52,1,2,1,0,1,1,0,0,2,2,0,0,2,2,2,0,0,3,2,3,8,0,0
3455,52,0,2,0,0,1,0,0,3,0,0,0,1,1,0,0,1,3,0,0,0,0,0,0
7886,52,0,2,2,0,1,1,0,3,0,0,0,0,0,0,0,0,5,1,2,1,0,0,0
1522,53,0,1,1,0,1,0,2,2,1,0,0,0,0,0,0,0,1,2,2,2,6,0,0
1915,53,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,2,0
619,53,1,2,1,0,1,1,0,3,0,0,0,3,1,0,0,1,0,2,1,1,0,0,0
3939,53,0,1,1,0,1,0,0,0,0,0,0,0,0,2,2,0,0,1,2,1,0,0,0
1413,53,0,2,2,0,1,0,0,2,1,0,0,0,2,0,0,2,0,2,2,2,5,0,0
3136,53,1,1,2,0,1,0,0,3,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0
2068,54,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3274,54,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1
4466,54,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1
346,54,1,1,1,0,1,1,0,0,0,0,0,3,1,0,0,1,2,3,2,3,2,0,0
384,54,0,2,2,0,1,1,0,4,0,0,0,1,0,0,0,0,2,3,2,3,2,0,0
3258,54,1,2,2,0,1,1,0,4,2,0,0,0,2,0,0,0,0,2,2,2,10,0,0
5279,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,55,1,2,1,0,1,0,0,2,0,0,0,1,0,0,0,1,0,1,2,1,0,0,0
540,55,1,2,2,0,1,0,0,3,0,0,0,0,1,0,0,1,1,2,2,2,8,0,0
5950,55,1,1,2,0,1,0,0,2,0,0,0,0,0,0,0,0,1,2,2,2,6,0,0
5954,55,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0
2890,55,0,2,2,0,1,1,0,2,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0
1598,56,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
5724,56,0,1,1,0,1,1,0,2,1,0,0,1,2,0,0,1,0,2,1,1,0,0,0
3072,56,0,2,2,0,1,0,0,3,0,0,0,0,0,0,0,0,1,3,2,3,8,0,0
6312,56,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1
6194,56,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,2,1,0,0,0
5804,56,1,2,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0
3258,57,0,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,3,2,2,2,11,0,1
1262,57,1,1,1,0,0,1,0,2,2,2,0,0,1,0,0,0,0,1,2,1,0,0,0
1086,57,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
4505,57,1,2,1,0,1,1,0,3,1,0,0,1,0,0,0,1,0,1,2,1,0,0,0
977,57,1,2,1,0,1,0,0,0,0,0,0,0,1,2,0,3,0,2,1,1,0,0,0
449,57,0,1,1,0,1,1,0,0,0,0,0,2,4,0,0,0,1,3,2,3,10,0,0
7886,58,1,2,2,0,1,1,0,3,0,0,0,0,0,0,0,0,0,3,2,3,1,0,0
3136,58,1,2,2,0,1,0,0,2,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0
5279,58,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1
540,58,0,2,2,0,1,1,0,5,0,0,0,1,0,0,0,2,1,2,1,1,0,0,0
3274,58,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1915,58,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,2,1,0,0,1
1598,59,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4466,59,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1
449,59,1,1,1,0,1,0,0,3,0,0,0,1,2,0,0,0,1,3,1,1,0,0,0
3748,59,1,2,1,0,1,0,0,4,0,0,0,1,1,0,0,1,0,2,2,2,7,0,0
3072,59,0,2,2,0,1,1,0,3,0,0,0,0,0,0,0,0,0,2,2,2,10,0,1
346,59,0,1,1,0,1,1,1,2,0,0,0,4,2,0,0,0,0,3,2,3,2,0,0
6194,60,1,1,0,0,1,0,0,0,0,0,0,1,3,2,0,1,0,2,2,2,11,0,0
1262,60,0,1,1,0,1,1,0,4,2,0,0,1,2,0,0,0,0,2,2,2,7,0,0
5950,60,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,2,2,3,0,0
4505,60,1,2,1,0,1,1,0,4,2,2,0,1,0,0,0,0,1,1,2,1,0,0,0
5724,60,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
6312,60,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,2,2,4,0,0
